artwork,artist_accepted,provenance,source,attribution_tbcleaned,accepted_criterion,accepted_cited,accepted_date,discarded_attribution1,discarded-criterion1,discarded_cited1,discarded_date1,discarded_attribution2,discarded-criterion2,discarded_cited2,discarded_date2,discarded_attribution3,discarded-criterion3,discarded_cited3,discarded_date3
b11944535,"Ferrari, Defendente, c.1490-p.1535.","Gift of Senator Fontana to the city of Turin ;""Fontana Collection, Accademia dell'Arte Moderna "";""Museo civico, Turin.""",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11944560,"Ferrari, Defendente, c.1490-p.1535.","Gift of Senator Fontana to the city of Turin ;""Fontana Collection, Accademia dell'Arte Moderna "";""Museo civico, Turin.""",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11944572,"Ferrari, Defendente, c.1490-p.1535.","Gift of Senator Fontana to the city of Turin ;""Fontana Collection, Accademia dell'Arte Moderna "";""Museo civico, Turin.""",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11948899,"Ferrari, Defendente, c.1490-p.1535.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11948966,"Ferrari, Defendente, c.1490-p.1535.","Gift of Senator Fontana to the city of Turin ;""Fontana Collection, Accademia dell'Arte "";""Museo civico, Turin.""",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11949065,"Ferrari, Defendente, c.1490-p.1535.","Gift of Senator Fontana to the city of Turin ;""Fontana Collection, Accademia dell'Arte Moderna "";""Museo civico, Turin.""",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11950572,"Giovenone, Gerolamo, c.1490-1555.","Museo Leone, Vercelli ;""in 1907, Camillo Leone donated his collection to the city of Vercelli "";""Museo civico Borgogna, Vercelli.""",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11952131,"Ferrari, Defendente, c.1490-p.1535.","San Vittore, Caselle Torinese ;""Palazzo comunale, Caselle Torinese.""",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b1195307x,"Lanini, Bernardino, 1510/1520-c.1578/1583.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11953263,"Ferrari, Defendente, c.1490-p.1535.","Presumably lent by Marchese Alfieri di Sostegno to a local church, San Carlo, San Martino Alfieri.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11953305,"Ferrari, Defendente, c.1490-p.1535.","Presumably lent by Marchese Alfieri di Sostegno to a local church, San Carlo, San Martino Alfieri.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11953342,"Ferrari, Defendente, c.1490-p.1535.","Presumably lent by Marchese Alfieri di Sostegno to a local church, San Carlo, San Martino Alfieri.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11953378,"Ferrari, Defendente, c.1490-p.1535.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11953901,"Ferrari, Defendente, c.1490-p.1535.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b1195405x,"Montorsoli, Giovanni Angelo, 1507-1563.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11954073,"Montorsoli, Giovanni Angelo, 1507-1563.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11954085,"Montorsoli, Giovanni Angelo, 1507-1563.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11954115,"Montorsoli, Giovanni Angelo, 1507-1563.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11954139,"Montorsoli, Giovanni Angelo, 1507-1563.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11954140,"Montorsoli, Giovanni Angelo, 1507-1563.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11954346,"Lotti, Lorenzetto, 1490-1541.","Ferdinando Rizzi, Sestri Levante, 1937 ;""his collection was left to the Italian State after his death, 1964.""","Information from Frick Art Reference Library Photoarchive.;""Dorothy Seiberling, September 21, 1964.""",,Archival-classification,,,,,,,,,,,,,,
b11956653,"Sansovino, Jacopo Tatti, 1486-1570.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b1195713x,"Vaga, Perino del, 1500-1547.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11957141,"Vaga, Perino del, 1500-1547.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11957153,"Vaga, Perino del, 1500-1547.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11958558,Italian School (16th century).,Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.4 (61).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b11958649,Italian School (16th century).,Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.4 (62).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b11958650,Italian School (16th century).,Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.5 (63).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b11961120,"Luini, Bernardino, 1480-1532, school of, attributed to.","Commissioned by Castiglioni family ;""property then acquired by Marliani counts "";""Castello di Masnago, Masnago, Italy later owned by Angelo Mategazza, who uncovered the frescoes in 1937.""",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11961508,"Rinaldo Mantovano, op.1528-m.p.1564(?).",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11961600,"Giulio Romano, 1499-1546, shop of.","Palazzo del Te (Sala dei Venti), Mantua, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11963967,"Giulio Romano, 1499-1546, and assistants.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11964078,"Giulio Romano, 1499-1546, and assistants.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b1196411x,"Giulio Romano, 1499-1546, and assistants.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11964212,"Giulio Romano, 1499-1546, and assistants.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11969544,"Primaticcio, Francesco, 1490/1504-1570.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11969933,"Giulio Romano, 1499-1546, and assistants.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11969982,"Giulio Romano, 1499-1546, and assistants.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11970091,"Giulio Romano, 1499-1546, and assistants.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11970224,"Rinaldo Mantovano, op.1528-m.p.1564(?).",,,,none,,,,,,,,,,,,,,
b11970431,"Giulio Romano, 1499-1546.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11971162,"Giulio Romano, 1499-1546.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11971204,"Giulio Romano, 1499-1546, and assistants.","Palazzo del Te (Sala delle Medaglie), Mantua, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11972592,"Giulio Romano, 1499-1546, and assistant.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11972774,"Giulio Romano, 1499-1546, and assistant.",,"Information from Frick Art Reference Library Photoarchive.;""Information from Frick Art Reference Library Photoarchive.""",,Archival-classification,,,,,,,,,,,,,,
b11972816,"Giulio Romano, 1499-1546, and assistant.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11974205,"Veronese School (16th century), 16th C.",,Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11974345,"Caroto, Giovanni, 1488/95-1563/6.","Sant'Eufemia, Verona, Italy (central panel has been removed to a museum).",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11974461,"Piazza, Martino, -c.1527, attributed to.","Museo Civico, Lodi, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11974643,"Piazza, Martino, -c.1527, attributed to.","Museo Civico, Lodi, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11976500,"Piazza, Martino, -c.1527, attributed to.","Museo Civico, Lodi, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11980473,"Campi, Bernardino, n.1522-m.c.1590/1595.","SS. Fermo e Rustico, Caravaggio, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11981027,"Parmigianino, 1504/1505-1540, imitator of.","Pinacoteca, Chiari, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11983371,"Lotto, Lorenzo, 1480-1556, attributed to.","S. Michele al Pozzo Bianco, Bergamo, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11983425,"Lotto, Lorenzo, 1480-1556, attributed to.","S. Michele al Pozzo Bianco, Bergamo, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11983607,"Lotto, Lorenzo, 1480-1556, attributed to.","S. Michele al Pozzo Bianco, Bergamo, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11983619,"Lotto, Lorenzo, 1480-1556, attributed to.","S. Michele al Pozzo Bianco, Bergamo, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11983620,"Lotto, Lorenzo, 1480-1556, attributed to.","S. Michele al Pozzo Bianco, Bergamo, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11985872,"Marco da Siena, c.1520-c.1589.",Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.7 (108).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b11985896,"Pordenone, Giovanni Antonio de'Sacchi, Il, c.1484-1539.",Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.7 (109).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b1198918x,"Romanino, 1484/7-1562, attributed to.","In large room on ground floor, Castello di Malpaga, property of the Colleoni family of Bergamo, near Bergamo, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11989245,"Romanino, 1484/7-1562, attributed to.","In large room on ground floor, Castello di Malpaga, property of the Colleoni family of Bergamo, near Bergamo, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11989373,"Romanino, 1484/7-1562, attributed to.","In large room on ground floor, Castello di Malpaga, property of the Colleoni family of Bergamo, near Bergamo, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11989415,"Romanino, 1484/7-1562, attributed to.","In large room on ground floor, Castello di Malpaga, property of the Colleoni family of Bergamo, near Bergamo, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11989452,"Romanino, 1484/7-1562, attributed to.","In large room on ground floor, Castello di Malpaga, property of the Colleoni family of Bergamo, near Bergamo, Italy.",Information from Frick Art Reference Library Photoarchive.,,Archival-classification,,,,,,,,,,,,,,
b11993029,"Salviati, Il Cecchino del, 1510-1563.",Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.8 (126).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b11993133,"Salviati, Il Cecchino del, 1510-1563.",Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.9 (127).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b11993169,"Salviati, Il Cecchino del, 1510-1563.",Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.9 (128).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b11993212,"Semini, Andrea, c.1525-1595.",Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.9 (129).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b11997205,"Vaga, Perino del, 1500-1547.",Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.9 (138).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b11997254,"Vaga, Perino del, 1500-1547, attributed to.",Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.9 (139).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b11997291,"Vaga, Perino del, 1500-1547.",Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.9 (140).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b11997308,"Vaga, Perino del, 1500-1547.",Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.9 (140).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b11997692,"Campi, Giulio, c.1502-1572.",Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.10 (1).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b11998131,"Bassano the Younger, Francesco da Ponte, c.1549-1592.","(c) Samuel H. Kress, New York (105) ;""(c and d) Museum of Fine Arts, Little Rock, Arkansas, which later became the Arkansas Art Center, Little Rock, Gift of the Kress Collection, 1934 (1934.001).""","(c) Information from Frick Art Reference Library Photoarchive.;""(d) Arkansas Arts Center, Little Rock, Website, January 2013.""",,Archival-classification,,,,,,,,,,,,,,
b11999305,"Parmigianino, 1504/1505-1540.",Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.10 (5).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
b1199969x,"Salviati, Il Cecchino del, 1510-1563, attributed to.",Ferretti di Castel Ferretti Collection (now dispersed).,"Courtauld Institute of Art, London, Photographic Survey.  Formerly Ferretti di Castel Ferretti Collection (now dispersed).  March 2010, p.10 (8).",,Museum-attribution,"Courtauld Institute of Art, London",2010,,,,,,,,,,,,
